seed method state_type dim total_cells perc_genes perc_cells flag ct_in_state adj.rsq max.rsq max.rsq_sub total_cells_can_occupy_state total_cells_occupy_state total_genes total_genes_in_state
2 cNMF within_one_ct 105 40000 0.7 0.15 cts_100 all 0.129999636230348 0.130782696222738 0.0501246939131105 873 130 2527 1768
6 cNMF within_one_ct 105 40000 0.7 0.15 cts_100 all 4.75884263014814e-05 0.00136788432339485 0.278464053617772 36 5 2527 1768
5 cNMF within_one_ct 105 40000 0.7 0.3 cts_100 all 0.272617133829121 0.255991803436213 0.0495882157073046 393 117 2527 1768
1 cNMF within_one_ct 105 40000 0.7 0.7 cts_100 all 0.560444006591144 0.559933685058337 0.111190903610752 291 203 2527 1768
7 cNMF within_one_ct 105 40000 0.7 0.15 cts_100 all 0.136582495625111 0.137883968769264 0.0437200244288543 597 89 2527 1768
9 cNMF within_one_ct 105 40000 0.7 0.3 cts_100 all 0.224204897154959 0.220159884627571 0.1192500829743 774 232 2527 1768
7 NMF across_cts 105 40000 0.15 0.3 cts_100 all 0.0016914551607673 0.000214218487928242 0.000214218487928242 40052 12015 2527 379
8 cNMF within_one_ct 105 40000 0.7 0.15 cts_100 all 0.101918270144639 0.103738315284188 0.102190176776566 609 91 2527 1768
2 NMF across_cts 105 40000 0.15 0.5 cts_100 all 0.00523946068601144 0.000932497397054144 0.000932497397054144 40052 20026 2527 379
10 cNMF within_one_ct 105 40000 0.7 0.15 cts_100 all 0.126049571971062 0.127629875427757 0.0300133351780385 769 115 2527 1768
3 cNMF within_one_ct 105 40000 0.7 0.3 cts_100 all 0.22269837792258 0.217209217167521 0.414286952359724 889 266 2527 1768
5 cNMF within_one_ct 105 40000 0.7 0.5 cts_100 all 0.361652384619792 0.361689425409231 0.0580776589808764 393 196 2527 1768
8 cNMF within_one_ct 105 40000 0.7 0.5 cts_100 all 0.413612420039644 0.413837798122949 0.116543159637054 609 304 2527 1768
7 cNMF within_one_ct 105 40000 0.7 0.5 cts_100 all 0.387770389959692 0.386063418321821 0.063779376287053 597 298 2527 1768
4 cNMF within_one_ct 105 40000 0.7 0.3 cts_100 all 0.178252769241142 0.178333494125031 0.0388004299753758 261 78 2527 1768
4 cNMF across_cts 105 40000 0.15 0.15 cts_100 all 0.00139454122558935 0.000329120169743735 0.000329120169743735 40052 6007 2527 379
6 cNMF within_one_ct 105 40000 0.7 0.3 cts_100 all -0.00159061242052783 0.000168418934556103 NA 36 10 2527 1768
7 cNMF within_one_ct 105 40000 0.7 0.3 cts_100 all 0.271227833499349 0.272124949783505 0.0961716121488832 597 179 2527 1768
5 cNMF within_one_ct 105 40000 0.7 0.7 cts_100 all 0.565224854816154 0.563813360506099 0.128715737600092 393 275 2527 1768
6 cNMF within_one_ct 105 40000 0.7 0.7 cts_100 all 0.0681996002807018 0.0688309037533861 0.20454937579993 36 25 2527 1768
8 cNMF within_one_ct 105 40000 0.7 0.7 cts_100 all 0.546335335158548 0.546093213818363 0.0880273239693266 609 426 2527 1768
8 cNMF within_one_ct 105 40000 0.7 0.3 cts_100 all 0.221653162851902 0.221017601303089 0.365492915372235 609 182 2527 1768
3 cNMF within_one_ct 105 40000 0.7 0.5 cts_100 all 0.340636611796871 0.297881557822327 0.350906747205964 889 444 2527 1768
4 cNMF within_one_ct 105 40000 0.7 0.5 cts_100 all 0.381984176075342 0.381903282606738 0.342453166263164 261 130 2527 1768
9 cNMF within_one_ct 105 40000 0.7 0.7 cts_100 all 0.550139647835961 0.549518503182039 0.056240254725819 774 541 2527 1768
10 cNMF within_one_ct 105 40000 0.7 0.3 cts_100 all 0.231607818447392 0.227781562848783 0.389381740231811 769 230 2527 1768
1 cNMF within_one_ct 105 40000 0.7 0.5 cts_100 all 0.401541134410947 0.401402172125658 0.0890031549563428 291 145 2527 1768
4 cNMF across_cts 105 40000 0.15 0.3 cts_100 all 0.00309437303638582 0.00118192867333233 0.00118192867333233 40052 12015 2527 379
6 cNMF across_cts 105 40000 0.15 0.15 cts_100 all 0.00176245149534049 0.000268284861039247 0.000268284861039247 40052 6007 2527 379
3 cNMF across_cts 105 40000 0.15 0.15 cts_100 all 0.00282233663931564 0.00068416996619991 0.00068416996619991 40052 6007 2527 379
2 cNMF within_one_ct 105 40000 0.7 0.7 cts_100 all 0.505066575410174 0.502169841968416 0.0557914039269097 873 611 2527 1768
9 cNMF within_one_ct 105 40000 0.7 0.5 cts_100 all 0.358416125243915 0.357589067664903 0.161968293256036 774 387 2527 1768
10 cNMF within_one_ct 105 40000 0.7 0.5 cts_100 all 0.337083638213093 0.336622499600419 0.0406577190179464 769 384 2527 1768
10 cNMF across_cts 105 40000 0.15 0.15 cts_100 all 0.000737627006760944 0.000227661710242688 0.000227661710242688 40052 6007 2527 379
7 cNMF within_one_ct 105 40000 0.7 0.7 cts_100 all 0.571185394830754 0.571123206331102 0.0874779642268681 597 417 2527 1768
1 cNMF across_cts 105 40000 0.15 0.3 cts_100 all 0.00305754181620699 0.000304434030556577 0.000304434030556577 40052 12015 2527 379
2 cNMF across_cts 105 40000 0.15 0.3 cts_100 all 0.00264617184920923 0.00122122104754196 0.00122122104754196 40052 12015 2527 379
3 cNMF within_one_ct 105 40000 0.7 0.7 cts_100 all 0.494651309690916 0.482921991655683 0.0907669633752714 889 622 2527 1768
4 cNMF within_one_ct 105 40000 0.7 0.7 cts_100 all 0.471992164528814 0.470165144321923 0.0884902177411235 261 182 2527 1768
1 cNMF across_cts 105 40000 0.15 0.15 cts_100 all 0.000374821071022491 0.00027814782409441 0.00027814782409441 40052 6007 2527 379
5 cNMF across_cts 105 40000 0.15 0.15 cts_100 all 0.000858255907525307 0.000558086810824809 0.000558086810824809 40052 6007 2527 379
10 cNMF across_cts 105 40000 0.15 0.3 cts_100 all 0.0038501868392069 0.000283075516304132 0.000283075516304132 40052 12015 2527 379
10 cNMF within_one_ct 105 40000 0.7 0.7 cts_100 all 0.505406658950873 0.50496968341799 0.0396110744319855 769 538 2527 1768
7 cNMF across_cts 105 40000 0.15 0.3 cts_100 all 0.00363890485912144 0.000548065957489685 0.000548065957489685 40052 12015 2527 379
9 cNMF across_cts 105 40000 0.15 0.3 cts_100 all 0.00433179507756198 0.000481732150862002 0.000481732150862002 40052 12015 2527 379
2 cNMF across_cts 105 40000 0.15 0.15 cts_100 all 0.00199313952607727 0.000281906842546142 0.000281906842546142 40052 6007 2527 379
8 cNMF across_cts 105 40000 0.15 0.15 cts_100 all 0.00100635025780504 0.000232594804205011 0.000232594804205011 40052 6007 2527 379
7 cNMF across_cts 105 40000 0.15 0.15 cts_100 all 0.00169639073199279 0.000691393682418773 0.000691393682418773 40052 6007 2527 379
4 cNMF across_cts 105 40000 0.15 0.5 cts_100 all 0.00575323434570341 0.00155234760819145 0.00155234760819145 40052 20026 2527 379
9 cNMF across_cts 105 40000 0.15 0.15 cts_100 all 0.000701792969358128 0.000170756375570957 0.000170756375570957 40052 6007 2527 379
9 cNMF across_cts 105 40000 0.15 0.7 cts_100 all 0.00526344101560294 0.000843389697838592 0.000843389697838592 40052 28036 2527 379
7 cNMF across_cts 105 40000 0.15 0.7 cts_100 all 0.0093862594673545 0.00039907735005229 0.00039907735005229 40052 28036 2527 379
5 cNMF across_cts 105 40000 0.15 0.3 cts_100 all 0.00230765583847203 0.000562517461839995 0.000562517461839995 40052 12015 2527 379
6 cNMF across_cts 105 40000 0.15 0.3 cts_100 all 0.00436221020927863 0.000533374667894604 0.000533374667894604 40052 12015 2527 379
8 cNMF across_cts 105 40000 0.15 0.3 cts_100 all 0.00609172827450344 0.000880208139996896 0.000880208139996896 40052 12015 2527 379
4 cNMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00303733105838877 0.00078877001131672 0.00078877001131672 40052 6007 2527 758
6 cNMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00335601685574283 0.00155716333808964 0.00155716333808964 40052 6007 2527 758
2 cNMF across_cts 105 40000 0.15 0.5 cts_100 all 0.00474097801347617 0.000222985579094725 0.000222985579094725 40052 20026 2527 379
3 cNMF across_cts 105 40000 0.15 0.5 cts_100 all 0.0035032872355617 0.000139132503894634 0.000139132503894634 40052 20026 2527 379
7 cNMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00311661910744498 0.00104281349889923 0.00104281349889923 40052 6007 2527 758
5 cNMF across_cts 105 40000 0.15 0.5 cts_100 all 0.00595427636020296 0.000505881109689965 0.000505881109689965 40052 20026 2527 379
1 cNMF across_cts 105 40000 0.15 0.5 cts_100 all 0.00644890366866391 0.000660376799499374 0.000660376799499374 40052 20026 2527 379
1 cNMF across_cts 105 40000 0.3 0.15 cts_100 all 0.0043931263196898 0.000997712222605029 0.000997712222605029 40052 6007 2527 758
6 cNMF across_cts 105 40000 0.15 0.5 cts_100 all 0.00470379107620189 0.000320814687266857 0.000320814687266857 40052 20026 2527 379
5 cNMF across_cts 105 40000 0.3 0.3 cts_100 all 0.00634652026396521 0.000959309188829915 0.000959309188829915 40052 12015 2527 758
4 cNMF across_cts 105 40000 0.3 0.3 cts_100 all 0.00811070926398871 0.000598840844508008 0.000598840844508008 40052 12015 2527 758
5 cNMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00135000223014448 0.000358990514936153 0.000358990514936153 40052 6007 2527 758
5 cNMF across_cts 105 40000 0.3 0.5 cts_100 all 0.0186141843150854 0.00099224021668276 0.00099224021668276 40052 20026 2527 758
2 cNMF across_cts 105 40000 0.3 0.3 cts_100 all 0.00271428068065604 0.000379120335625038 0.000379120335625038 40052 12015 2527 758
2 cNMF across_cts 105 40000 0.3 0.5 cts_100 all 0.0186502827912997 0.000621640798232015 0.000621640798232015 40052 20026 2527 758
4 cNMF across_cts 105 40000 0.3 0.5 cts_100 all 0.019329951057292 0.00252628417059553 0.00252628417059553 40052 20026 2527 758
2 cNMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00502803238860683 0.00158809208270094 0.00158809208270094 40052 6007 2527 758
3 cNMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00757532364006397 0.00297550474307673 0.00297550474307673 40052 6007 2527 758
3 cNMF across_cts 105 40000 0.3 0.3 cts_100 all 0.00772365012184573 0.000415860568722115 0.000415860568722115 40052 12015 2527 758
8 cNMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00310609988962729 0.000553042159579853 0.000553042159579853 40052 6007 2527 758
9 cNMF across_cts 105 40000 0.5 0.15 cts_100 all 0.00298680004014273 0.000701822642759198 0.000701822642759198 40052 6007 2527 1263
9 cNMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00304613213898475 0.000458328603098468 0.000458328603098468 40052 6007 2527 758
2 cNMF across_cts 105 40000 0.5 0.3 cts_100 all 0.0154713447456976 0.00371668644664902 0.00371668644664902 40052 12015 2527 1263
7 cNMF across_cts 105 40000 0.3 0.3 cts_100 all 0.0099033702652358 0.00248283502907776 0.00248283502907776 40052 12015 2527 758
6 cNMF across_cts 105 40000 0.5 0.15 cts_100 all 0.00514485784525454 0.000302710362834024 0.000302710362834024 40052 6007 2527 1263
6 cNMF across_cts 105 40000 0.3 0.3 cts_100 all 0.00907658682883639 0.000917041253725603 0.000917041253725603 40052 12015 2527 758
9 cNMF across_cts 105 40000 0.3 0.3 cts_100 all 0.00807597124363879 0.000389237456750124 0.000389237456750124 40052 12015 2527 758
4 cNMF across_cts 105 40000 0.5 0.15 cts_100 all 0.00513203177560628 0.00209929534472697 0.00209929534472697 40052 6007 2527 1263
1 cNMF across_cts 105 40000 0.5 0.3 cts_100 all 0.00958245969479632 0.000719070569642488 0.000719070569642488 40052 12015 2527 1263
8 cNMF across_cts 105 40000 0.5 0.15 cts_100 all 0.00314552939355606 0.00031232857460417 0.00031232857460417 40052 6007 2527 1263
3 NMF across_cts 105 40000 0.15 0.5 cts_100 all 0.00753949864079662 0.00123298425900753 0.00123298425900753 40052 20026 2527 379
2 cNMF across_cts 105 40000 0.5 0.15 cts_100 all 0.00929695543706155 0.0024600386538719 0.0024600386538719 40052 6007 2527 1263
4 NMF across_cts 105 40000 0.15 0.5 cts_100 all 0.00497126349027843 0.00119660802023003 0.00119660802023003 40052 20026 2527 379
4 cNMF across_cts 105 40000 0.5 0.7 cts_100 all 0.0413670087761573 0.000932971338855504 0.000932971338855504 40052 28036 2527 1263
8 cNMF across_cts 105 40000 0.5 0.7 cts_100 all 0.0494848042107031 0.000783810412022801 0.000783810412022801 40052 28036 2527 1263
1 cNMF across_cts 105 40000 0.5 0.7 cts_100 all 0.0536991183107077 0.0010895441341402 0.0010895441341402 40052 28036 2527 1263
2 cNMF across_cts 105 40000 0.5 0.7 cts_100 all 0.0459685684986535 0.00084299325061199 0.00084299325061199 40052 28036 2527 1263
5 cNMF across_cts 105 40000 0.5 0.7 cts_100 all 0.0389199164786087 0.000583346132994378 0.000583346132994378 40052 28036 2527 1263
6 cNMF across_cts 105 40000 0.5 0.7 cts_100 all 0.0398471955715319 0.000793507783720671 0.000793507783720671 40052 28036 2527 1263
9 NMF across_cts 105 40000 0.15 0.5 cts_100 all 0.00355609758431319 0.000432174879571368 0.000432174879571368 40052 20026 2527 379
5 NMF across_cts 105 40000 0.15 0.5 cts_100 all 0.00241034792015737 0.000701825058098793 0.000701825058098793 40052 20026 2527 379
6 NMF across_cts 105 40000 0.15 0.5 cts_100 all 0.00488336494410802 0.000972848993227249 0.000972848993227249 40052 20026 2527 379
8 NMF across_cts 105 40000 0.15 0.5 cts_100 all 0.0026124427057711 0.000396245229054126 0.000396245229054126 40052 20026 2527 379
10 NMF across_cts 105 40000 0.15 0.5 cts_100 all 0.00268097207186313 0.000241166964374262 0.000241166964374262 40052 20026 2527 379
7 NMF across_cts 105 40000 0.15 0.5 cts_100 all 0.00221232296536689 0.000458934343066875 0.000458934343066875 40052 20026 2527 379
1 NMF across_cts 105 40000 0.15 0.7 cts_100 all 0.00257642356317822 0.000676495453953208 0.000676495453953208 40052 28036 2527 379
2 NMF across_cts 105 40000 0.15 0.7 cts_100 all 0.00683101621570148 0.00237008117485638 0.00237008117485638 40052 28036 2527 379
3 NMF across_cts 105 40000 0.15 0.7 cts_100 all 0.00406986177643365 0.00071537317030812 0.00071537317030812 40052 28036 2527 379
4 NMF across_cts 105 40000 0.15 0.7 cts_100 all 0.00225201205725034 0.00106634306690701 0.00106634306690701 40052 28036 2527 379
6 NMF across_cts 105 40000 0.15 0.7 cts_100 all 0.00638607231505828 0.000608617871576622 0.000608617871576622 40052 28036 2527 379
1 NMF across_cts 105 40000 0.3 0.15 cts_100 all -9.98582914395474e-05 0.000147573853708782 0.000147573853708782 40052 6007 2527 758
5 NMF across_cts 105 40000 0.15 0.7 cts_100 all 0.00999893970357724 0.00382721401266939 0.00382721401266939 40052 28036 2527 379
7 NMF across_cts 105 40000 0.15 0.7 cts_100 all 0.00707519980914606 0.00114544144074114 0.00114544144074114 40052 28036 2527 379
10 NMF across_cts 105 40000 0.15 0.7 cts_100 all 0.00133074311990866 0.000283052518491922 0.000283052518491922 40052 28036 2527 379
2 NMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00397063318836066 0.00106021144452639 0.00106021144452639 40052 6007 2527 758
9 NMF across_cts 105 40000 0.15 0.7 cts_100 all 0.00348123271487821 0.00177938192862415 0.00177938192862415 40052 28036 2527 379
3 NMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00451016261514869 0.000320604989975215 0.000320604989975215 40052 6007 2527 758
6 NMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00223674510816474 0.000532273309493125 0.000532273309493125 40052 6007 2527 758
8 NMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00160197505692605 0.000385920009575713 0.000385920009575713 40052 6007 2527 758
10 NMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00127643250260001 0.000237164666754275 0.000237164666754275 40052 6007 2527 758
7 NMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00267437516334279 0.000725878458550988 0.000725878458550988 40052 6007 2527 758
9 NMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00209441077208916 0.000217639384980428 0.000217639384980428 40052 6007 2527 758
4 NMF across_cts 105 40000 0.3 0.15 cts_100 all 0.0013855952803058 0.000207173105745695 0.000207173105745695 40052 6007 2527 758
5 NMF across_cts 105 40000 0.3 0.3 cts_100 all 0.00640396968795709 0.000646028448750946 0.000646028448750946 40052 12015 2527 758
5 NMF across_cts 105 40000 0.3 0.15 cts_100 all 0.00191643469729741 0.000343422957036044 0.000343422957036044 40052 6007 2527 758
8 NMF across_cts 105 40000 0.15 0.7 cts_100 all 0.00354646257676694 0.000331350736880398 0.000331350736880398 40052 28036 2527 379
6 NMF across_cts 105 40000 0.3 0.3 cts_100 all 0.00595083574804622 0.000891989833013862 0.000891989833013862 40052 12015 2527 758
2 NMF across_cts 105 40000 0.3 0.3 cts_100 all 0.00591856482107589 0.000601866475957169 0.000601866475957169 40052 12015 2527 758
7 NMF across_cts 105 40000 0.3 0.3 cts_100 all 0.00574830197691134 0.000725092374243896 0.000725092374243896 40052 12015 2527 758
3 NMF across_cts 105 40000 0.3 0.3 cts_100 all 0.00330512005660621 0.000203639343617779 0.000203639343617779 40052 12015 2527 758
8 NMF across_cts 105 40000 0.3 0.7 cts_100 all 0.0189809329131624 0.00296261216588745 0.00296261216588745 40052 28036 2527 758
4 NMF across_cts 105 40000 0.3 0.5 cts_100 all 0.00592037699438708 0.0010704768005374 0.0010704768005374 40052 20026 2527 758
7 NMF across_cts 105 40000 0.3 0.5 cts_100 all 0.00726423780796714 0.000995059530609521 0.000995059530609521 40052 20026 2527 758
7 NMF across_cts 105 40000 0.3 0.7 cts_100 all 0.0246333194161944 0.00310305764485386 0.00310305764485386 40052 28036 2527 758
10 NMF across_cts 105 40000 0.3 0.5 cts_100 all 0.0160988797726406 0.00335944144891176 0.00335944144891176 40052 20026 2527 758
3 NMF across_cts 105 40000 0.3 0.7 cts_100 all 0.0164537742032518 0.00645692658413166 0.00645692658413166 40052 28036 2527 758
8 NMF across_cts 105 40000 0.3 0.5 cts_100 all 0.0141134486050475 0.00174955077123051 0.00174955077123051 40052 20026 2527 758
1 NMF across_cts 105 40000 0.3 0.7 cts_100 all 0.0119097987076914 0.00110186321080796 0.00110186321080796 40052 28036 2527 758
6 NMF across_cts 105 40000 0.3 0.5 cts_100 all 0.00339130805403731 0.000190460067106213 0.000190460067106213 40052 20026 2527 758
6 NMF across_cts 105 40000 0.3 0.7 cts_100 all 0.00856387428070604 0.00143048753347441 0.00143048753347441 40052 28036 2527 758
9 NMF across_cts 105 40000 0.3 0.5 cts_100 all 0.0243509421372833 0.00698720795084928 0.00698720795084928 40052 20026 2527 758
5 NMF across_cts 105 40000 0.3 0.5 cts_100 all 0.00952096447976003 0.00196768193673358 0.00196768193673358 40052 20026 2527 758
9 NMF across_cts 105 40000 0.3 0.7 cts_100 all 0.00702784217749297 0.000796724227836498 0.000796724227836498 40052 28036 2527 758
4 NMF across_cts 105 40000 0.3 0.7 cts_100 all 0.0128091810396639 0.00389893874831659 0.00389893874831659 40052 28036 2527 758
2 NMF across_cts 105 40000 0.5 0.15 cts_100 all 0.00329620121366081 0.000301075970125408 0.000301075970125408 40052 6007 2527 1263
10 NMF across_cts 105 40000 0.3 0.7 cts_100 all 0.0135006430741007 0.00373020501438193 0.00373020501438193 40052 28036 2527 758
1 NMF across_cts 105 40000 0.5 0.15 cts_100 all 0.00305083142106588 0.000333740874999156 0.000333740874999156 40052 6007 2527 1263
2 NMF across_cts 105 40000 0.3 0.7 cts_100 all 0.00219974416972324 0.000395578423936005 0.000395578423936005 40052 28036 2527 758
4 NMF across_cts 105 40000 0.5 0.15 cts_100 all 0.00525942321650097 0.000367979385663908 0.000367979385663908 40052 6007 2527 1263
6 NMF across_cts 105 40000 0.5 0.15 cts_100 all 0.00691582809597202 0.00133250339336111 0.00133250339336111 40052 6007 2527 1263
7 NMF across_cts 105 40000 0.5 0.15 cts_100 all 0.00130403090591436 0.000318164334629611 0.000318164334629611 40052 6007 2527 1263
5 NMF across_cts 105 40000 0.5 0.15 cts_100 all 0.00229696294159731 0.000780857303218752 0.000780857303218752 40052 6007 2527 1263
5 NMF across_cts 105 40000 0.3 0.7 cts_100 all 0.0133672792030257 0.00395476284096397 0.00395476284096397 40052 28036 2527 758
9 NMF across_cts 105 40000 0.5 0.15 cts_100 all 0.00333115981729259 0.00024930318488503 0.00024930318488503 40052 6007 2527 1263
10 NMF across_cts 105 40000 0.5 0.15 cts_100 all 0.00216361019983868 0.000221716265491945 0.000221716265491945 40052 6007 2527 1263
5 NMF across_cts 105 40000 0.5 0.3 cts_100 all 0.0126229290753915 0.000286433935379748 0.000286433935379748 40052 12015 2527 1263
1 NMF across_cts 105 40000 0.5 0.3 cts_100 all 0.00673743607353783 0.000737144757949948 0.000737144757949948 40052 12015 2527 1263
